dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,35.853195,279.895858,37.677181,27.397360,9.962676,0.000000,5.569939
0.020000,36.266222,279.532764,38.227121,27.596613,9.962676,0.000000,5.554129
0.020000,36.676382,279.160483,38.781045,27.795867,9.962676,0.000000,5.538190
0.020000,37.083443,278.778962,39.338955,27.995120,9.962676,0.000000,5.522135
0.020000,37.487169,278.388161,39.900850,28.194374,9.962676,0.000000,5.505977
0.020000,37.887326,277.988055,40.466730,28.393627,9.962676,0.000000,5.489730
0.020000,38.283689,277.578619,41.036595,28.592881,9.962676,-0.000000,5.473409
0.020000,38.676026,277.159853,41.610445,28.792134,9.962676,0.000000,5.457029
0.020000,39.064120,276.731753,42.188281,28.991388,9.962676,0.000000,5.440606
0.020000,39.447752,276.294336,42.770101,29.190641,9.962676,0.000000,5.424154
0.020000,39.826709,275.847626,43.355906,29.389895,9.962676,0.000000,5.407689
0.020000,40.200791,275.391653,43.945697,29.589148,9.962676,0.000000,5.391227
0.020000,40.569793,274.926470,44.539472,29.788402,9.962676,0.000000,5.374784
0.020000,40.933530,274.452124,45.137233,29.987655,9.962676,0.000000,5.358374
0.020000,41.291819,273.968677,45.738979,30.186909,9.962676,0.000000,5.342012
0.020000,41.644484,273.476206,46.344709,30.386162,9.962676,-0.000000,5.325714
0.020000,41.991362,272.974790,46.954425,30.585416,9.962676,0.000000,5.309493
0.020000,42.332300,272.464512,47.568126,30.784669,9.962676,0.000000,5.293364
0.020000,42.667151,271.945469,48.185812,30.983923,9.962676,0.000000,5.277340
0.020000,42.995775,271.417769,48.807483,31.183176,9.962676,0.000000,5.261434
0.020000,43.318054,270.881510,49.433139,31.382430,9.962676,0.000000,5.245657
0.020000,43.633871,270.336804,50.062780,31.581684,9.962676,0.000000,5.230021
0.020000,43.943115,269.783779,50.696406,31.780937,9.962676,0.000000,5.214537
0.020000,44.245696,269.222546,51.334017,31.980191,9.962676,0.000000,5.199214
0.020000,44.541531,268.653226,51.975614,32.179444,9.962676,-0.000000,5.184063
0.020000,44.830538,268.075958,52.621195,32.378698,9.962676,0.000000,5.169090
0.020000,45.112656,267.490862,53.270762,32.577951,9.962676,0.000000,5.154304
0.020000,45.387829,266.898066,53.924313,32.777205,9.962676,0.000000,5.139712
0.020000,45.656003,266.297715,54.581850,32.976458,9.962676,0.000000,5.125320
0.020000,45.917149,265.689921,55.243372,33.175712,9.962676,0.000000,5.111132
0.020000,46.171227,265.074836,55.908878,33.374965,9.962676,0.000000,5.097154
0.020000,46.418222,264.452573,56.578370,33.574219,9.962676,0.000000,5.083389
0.020000,46.658112,263.823280,57.251847,33.773472,9.962676,0.000000,5.069840
0.020000,46.890898,263.187065,57.929309,33.972726,9.962676,0.000000,5.056511
0.020000,47.116568,262.544084,58.610756,34.171979,9.962676,0.000000,5.043403
0.020000,47.335137,261.894437,59.296188,34.371233,9.962676,0.000000,5.030516
0.020000,47.546611,261.238257,59.985605,34.570486,9.962676,0.000000,5.017853
0.020000,47.751006,260.575675,60.679008,34.769740,9.962676,0.000000,5.005413
0.020000,47.948346,259.906795,61.376395,34.968993,9.962676,-0.000000,4.993197
0.020000,48.138657,259.231735,62.077767,35.168247,9.962676,0.000000,4.981202
0.020000,48.321968,258.550616,62.783125,35.367500,9.962676,0.000000,4.969429
0.020000,48.498313,257.863552,63.492467,35.566754,9.962676,0.000000,4.957877
0.020000,48.667731,257.170642,64.205795,35.766008,9.962676,0.000000,4.946543
0.020000,48.806006,256.578524,64.923108,35.965261,9.962676,0.000000,4.937601
0.020000,48.956350,255.899861,65.644406,36.164515,9.962676,0.000000,4.923640
0.020000,49.103341,255.189622,66.369688,36.363768,9.962676,0.000000,4.909233
0.020000,49.240667,254.473424,67.098956,36.563022,9.962676,0.000000,4.894370
0.020000,49.367861,253.751292,67.832209,36.762275,9.962676,0.000000,4.879039
0.020000,49.484429,253.023325,68.569447,36.961529,9.962676,0.000000,4.863233
0.020000,49.589865,252.289651,69.310670,37.160782,9.962676,0.000000,4.846944
